Age,Sex,Grade,Height,Weight,fruits last 30 days,vegetables last 30 days,soft drinks last 30 days,fast food last 7 days,days active 6o mins plus 7 past days,walk or bike to school past 7 days,days went to PE each week,always hungry last 30 days ,ate fruits 2+ times per week past 30 days,ate vegetabes 3+ times per day last 30 days,drank soft drinks 1+ times per day past 30 days,ate fast food 3+ times per day last 30 days,drank soft drinks 1+ times per day last 30 days,active 60+ for more than 5 days for past 7 days,walk/bike 0 days to school last 7 days,3+ days PE each week,overweight,obese,underweight,ate 5+ fruits/vegetables 30 days,physically active all 7 days,attended PE 5+ each week,weight,stratum,psu
7,1,6,1.72,59,1,3,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,239.8901,201201009,17
8,1,6,1.73,68,1,3,4,4,2,7,5,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,239.8901,201201009,17
8,1,6,1.79,82,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,239.8901,201201009,17
8,1,6,1.6,55,4,3,2,4,1,1,1,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,239.8901,201201009,17
8,2,6,1.65,59,3,1,3,2,8,1,3,2,2,2,1,2,2,1,1,2,2,2,2,2,1,2,295.1608,201201009,17
8,2,6,1.63,71,3,3,3,2,1,3,6,2,2,2,1,2,2,2,2,1,1,2,2,2,2,1,295.1608,201201009,17
4,1,6,1.6,56,1,3,2,1,2,5,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,239.8901,201201009,17
8,1,6,1.66,60,3,3,1,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,239.8901,201201009,17
7,2,6,1.55,44,3,3,3,2,2,8,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,295.1608,201201009,17
8,1,6,1.68,55,7,7,1,3,3,1,2,1,1,1,2,2,2,2,1,2,2,2,2,1,2,2,239.8901,201201009,17
7,1,6,1.81,63,1,4,3,1,1,8,5,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,239.8901,201201009,17
8,1,6,1.66,59,4,3,1,1,2,2,6,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1,239.8901,201201009,17
7,2,6,1.54,50,3,3,3,3,3,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,295.1608,201201009,17
7,1,6,1.74,58,1,1,1,1,1,1,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,239.8901,201201009,17
7,2,6,1.64,60,5,3,3,3,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,295.1608,201201009,17
8,2,6,1.67,62,3,3,1,2,2,8,6,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,295.1608,201201009,17
8,2,6,1.58,50,1,1,1,1,4,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,295.1608,201201009,17
8,1,6,1.76,59,3,4,3,1,7,1,4,2,2,2,1,2,2,1,1,1,2,2,2,2,2,2,239.8901,201201009,17
8,2,6,1.65,55,4,5,2,4,5,1,4,2,1,1,2,1,2,2,1,1,2,2,2,1,2,2,295.1608,201201009,17
8,,6,,,5,3,5,6,2,1,2,2,1,2,1,1,1,2,1,2,,,,2,2,2,295.1608,201201009,17
8,2,6,1.59,47,2,1,1,1,1,1,3,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,295.1608,201201009,17
8,2,6,1.57,57,5,3,3,4,3,1,2,2,1,2,1,1,2,2,1,2,2,2,2,2,2,2,295.1608,201201009,17
8,1,6,1.68,56,2,2,1,1,5,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,239.8901,201201009,17
8,1,6,1.67,65,2,3,2,4,2,8,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,239.8901,201201009,17
8,1,6,1.75,61,5,3,1,1,6,4,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,239.8901,201201009,17
8,1,5,1.73,55,3,7,3,1,1,2,3,1,2,1,1,2,2,2,2,2,2,2,2,1,2,2,629.7677,201201006,12
8,1,5,1.76,64,5,3,3,8,8,8,6,2,1,2,1,1,2,1,2,1,2,2,2,2,1,1,629.7677,201201006,12
8,2,5,1.64,62,4,4,3,2,2,3,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,797.3954,201201006,12
7,2,5,1.54,40,1,1,1,1,5,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,797.3954,201201006,12
8,2,5,1.68,65,1,1,1,1,8,8,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,797.3954,201201006,12
8,1,5,1.7,55,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,629.7677,201201006,12
8,2,5,1.77,65,1,2,1,1,3,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,797.3954,201201006,12
8,2,5,1.57,53,2,3,1,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,797.3954,201201006,12
8,2,5,1.65,63,1,2,1,3,3,1,4,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,797.3954,201201006,12
6,2,5,1.58,53,1,3,3,3,1,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,797.3954,201201006,12
8,1,5,1.65,45,3,4,1,1,4,2,4,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,629.7677,201201006,12
8,1,5,1.66,57,1,5,3,2,3,1,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,629.7677,201201006,12
7,2,5,1.64,51,2,1,4,6,8,8,6,2,2,2,1,1,2,1,2,1,2,2,2,2,1,1,797.3954,201201006,12
7,2,2,1.55,74,2,3,1,1,1,6,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,456.7937,201201006,12
8,1,5,1.78,62,2,1,2,1,2,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,629.7677,201201006,12
7,1,5,1.62,54,1,4,1,1,5,1,,2,2,2,2,2,2,2,1,,2,2,2,2,2,,629.7677,201201006,12
8,1,5,1.71,61,3,3,3,2,2,2,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,629.7677,201201006,12
8,2,5,1.61,48,3,2,3,1,3,5,4,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,797.3954,201201006,12
8,2,5,1.65,54,7,7,3,8,8,8,6,2,1,1,1,1,2,1,2,1,2,2,2,1,1,1,797.3954,201201006,12
8,2,5,1.6,65,5,5,4,3,4,1,2,1,1,1,1,2,2,2,1,2,1,2,2,1,2,2,797.3954,201201006,12
6,2,5,1.6,66,3,3,4,2,4,8,6,2,2,2,1,2,2,2,2,1,1,2,2,2,2,1,797.3954,201201006,12
8,1,5,1.69,54,3,3,3,1,1,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,629.7677,201201006,12
7,2,5,1.65,55,5,5,7,4,3,6,4,1,1,1,1,1,1,2,2,1,2,2,2,1,2,2,797.3954,201201006,12
8,1,5,1.63,51,1,1,1,1,4,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,629.7677,201201006,12
8,1,5,1.66,56,1,1,1,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,629.7677,201201006,12
7,2,5,1.66,53,1,1,1,4,8,6,1,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,797.3954,201201006,12
5,2,5,1.58,40,1,2,2,1,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,797.3954,201201006,12
8,1,5,1.6,55,1,2,1,1,3,1,3,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,629.7677,201201006,12
7,1,5,1.57,42,1,4,1,1,4,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,629.7677,201201006,12
8,2,5,1.51,48,5,4,7,8,5,1,5,2,1,2,1,1,2,2,1,1,2,2,2,1,2,2,797.3954,201201006,12
8,2,5,1.62,54,2,2,2,3,8,8,,2,2,2,2,2,1,1,2,,2,2,2,2,1,,797.3954,201201006,12
8,1,5,1.68,56,1,3,1,4,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,629.7677,201201006,12
8,2,5,1.6,45,1,7,7,1,6,6,1,2,2,1,1,2,2,1,2,2,2,2,2,1,2,2,797.3954,201201006,12
8,2,5,1.58,52,3,2,1,1,1,1,6,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,797.3954,201201006,12
8,1,5,1.66,58,3,2,1,1,8,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,629.7677,201201006,12
8,2,5,1.65,67,3,3,1,1,8,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,797.3954,201201006,12
8,1,5,1.68,55,2,3,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,629.7677,201201006,12
8,1,5,1.77,63,3,3,2,2,2,6,6,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,629.7677,201201006,12
8,2,5,1.65,54,3,3,3,1,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,797.3954,201201006,12
8,1,5,1.65,58,1,3,1,1,3,8,6,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,629.7677,201201006,12
8,1,6,1.67,53,1,3,1,1,2,1,,1,2,2,2,2,2,2,1,,2,2,2,2,2,,397.318,201201006,12
8,1,6,1.56,53,1,4,1,1,1,8,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,397.318,201201006,12
8,1,6,1.73,68,3,2,1,4,1,4,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,397.318,201201006,12
8,1,6,1.75,64,2,2,1,2,4,1,3,,2,2,2,2,2,2,1,2,2,2,2,2,2,2,397.318,201201006,12
8,1,6,1.55,52,1,3,1,1,3,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,397.318,201201006,12
7,1,6,1.66,60,1,1,1,1,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,397.318,201201006,12
8,2,6,1.59,42,2,2,1,1,1,8,6,1,2,2,2,2,1,2,2,1,2,2,2,2,2,1,488.8601,201201006,12
8,1,6,1.65,58,3,1,2,1,1,8,4,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,397.318,201201006,12
8,1,6,1.84,63,1,2,1,2,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,397.318,201201006,12
8,1,6,1.62,56,1,2,2,3,7,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,397.318,201201006,12
6,1,6,1.56,58,1,1,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,397.318,201201006,12
8,1,6,1.77,62,1,1,1,1,8,8,6,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,397.318,201201006,12
8,1,6,1.67,55,3,3,1,1,3,6,6,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,397.318,201201006,12
8,1,6,1.59,50,1,7,1,1,4,3,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,397.318,201201006,12
8,1,6,1.73,63,2,2,1,1,4,1,4,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,397.318,201201006,12
8,2,6,1.58,48,1,7,1,1,1,6,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,488.8601,201201006,12
7,2,4,1.59,58,4,5,3,4,3,3,4,1,1,1,1,1,2,2,2,1,2,2,2,1,2,2,303.4737,201201008,15
5,2,4,1.65,59,3,7,1,4,1,8,3,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,303.4737,201201008,15
5,2,4,1.53,43,2,3,2,8,8,8,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,303.4737,201201008,15
5,2,4,1.51,45,4,3,3,1,2,1,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,303.4737,201201008,15
6,2,4,1.61,55,3,4,3,1,2,2,,2,2,2,1,2,2,2,2,,2,2,2,2,2,,303.4737,201201008,15
8,2,4,1.64,54,2,1,5,7,2,1,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,303.4737,201201008,15
8,2,4,1.64,60,6,5,4,,2,1,3,2,1,1,1,,,2,1,2,2,2,2,1,2,2,303.4737,201201008,15
8,2,4,1.57,48,1,3,1,1,4,6,5,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,303.4737,201201008,15
6,2,4,1.55,42,6,5,4,2,2,5,3,2,1,1,1,2,2,2,2,2,2,2,2,1,2,2,303.4737,201201008,15
8,2,4,1.61,55,3,3,1,3,6,3,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,303.4737,201201008,15
8,2,4,1.62,57,2,3,1,1,5,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,303.4737,201201008,15
8,2,4,1.68,58,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,303.4737,201201008,15
7,1,4,1.67,56,2,4,2,1,8,8,3,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,261.1306,201201008,15
5,2,4,1.64,57,3,4,1,1,1,8,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,303.4737,201201008,15
8,2,4,1.59,52,3,3,1,1,1,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,303.4737,201201008,15
8,1,3,1.72,63,4,3,1,4,5,8,6,2,1,2,2,1,2,2,2,1,2,2,2,2,2,1,285.4961,201201008,15
7,2,4,1.62,64,3,4,5,6,2,4,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,303.4737,201201008,15
7,2,4,1.69,55,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,303.4737,201201008,15
8,2,4,1.7,66,1,3,1,1,8,8,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,303.4737,201201008,15
7,2,4,1.59,55,3,4,2,1,8,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,303.4737,201201008,15
4,1,4,1.54,45,3,4,2,1,2,8,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,261.1306,201201008,15
8,2,4,1.55,51,3,1,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,303.4737,201201008,15
8,1,4,1.65,53,2,2,2,8,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,261.1306,201201008,15
6,2,4,1.58,43,2,4,3,2,4,6,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,303.4737,201201008,15
6,2,4,1.52,55,1,3,4,1,2,8,6,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,303.4737,201201008,15
5,2,4,1.6,55,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,303.4737,201201008,15
6,2,4,1.5,46,4,4,3,3,2,1,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,303.4737,201201008,15
7,2,4,1.62,68,1,3,1,1,8,1,2,1,2,2,2,2,2,1,1,2,1,2,2,2,1,2,303.4737,201201008,15
8,,4,,,3,2,3,4,2,2,2,1,2,2,1,1,2,2,2,2,,,,2,2,2,261.1306,201201008,15
8,2,4,1.52,60,5,3,3,3,2,3,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,303.4737,201201008,15
8,2,5,1.59,58,1,2,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,542.3461,201201008,15
8,1,5,1.71,60,3,4,2,6,6,5,6,1,2,2,2,1,2,1,2,1,2,2,2,2,2,1,428.3346,201201008,15
8,1,5,1.73,68,5,2,2,1,1,1,3,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,428.3346,201201008,15
8,1,5,1.64,59,2,4,1,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,428.3346,201201008,15
6,2,5,1.56,48,1,3,1,1,4,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,542.3461,201201008,15
8,1,5,1.76,68,3,4,3,5,2,6,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,428.3346,201201008,15
7,1,5,1.81,53,1,1,1,3,8,8,6,2,2,2,2,2,2,1,2,1,2,2,1,2,1,1,428.3346,201201008,15
8,1,5,1.72,52,1,3,1,1,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,428.3346,201201008,15
7,1,5,1.7,63,2,4,1,1,8,8,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,428.3346,201201008,15
7,1,5,1.77,72,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,428.3346,201201008,15
7,1,5,1.67,61,4,3,1,2,1,1,6,2,1,2,2,2,2,2,1,1,2,2,2,2,2,1,428.3346,201201008,15
8,1,5,1.66,66,3,3,3,2,8,1,4,2,2,2,1,2,2,1,1,1,2,2,2,2,1,2,428.3346,201201008,15
7,2,5,1.5,45,1,4,3,2,3,8,,2,2,2,1,2,2,2,2,,2,2,2,2,2,,542.3461,201201008,15
8,2,5,1.55,43,3,1,1,1,2,1,4,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,542.3461,201201008,15
7,1,5,1.69,47,7,7,5,1,8,8,2,2,1,1,1,2,1,1,2,2,2,2,1,1,1,2,428.3346,201201008,15
8,1,5,1.68,55,3,6,2,2,3,3,5,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,428.3346,201201008,15
8,1,,1.66,52,3,2,1,1,3,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,428.3346,201201008,15
6,1,5,1.6,55,2,3,1,1,1,3,,1,2,2,2,2,2,2,2,,2,2,2,2,2,,428.3346,201201008,15
7,,5,,,3,3,1,1,1,6,2,2,2,2,2,2,2,2,2,2,,,,2,2,2,542.3461,201201008,15
8,2,5,1.57,43,4,3,3,6,7,8,2,2,1,2,1,1,2,1,2,2,2,2,2,2,2,2,542.3461,201201008,15
7,1,5,1.62,54,6,5,1,4,1,1,3,2,1,1,2,1,2,2,1,2,2,2,2,1,2,2,428.3346,201201008,15
7,1,5,1.72,69,3,3,3,3,1,7,6,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,428.3346,201201008,15
8,1,5,1.8,64,5,4,4,1,4,8,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,428.3346,201201008,15
8,2,5,1.59,61,1,4,1,3,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,542.3461,201201008,15
8,2,5,1.56,52,2,3,2,2,4,1,6,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,542.3461,201201008,15
8,2,5,1.6,60,3,3,3,1,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,542.3461,201201008,15
8,2,5,1.59,50,1,3,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,542.3461,201201008,15
8,2,5,1.57,56,3,7,2,3,2,8,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,542.3461,201201008,15
8,1,5,1.65,63,1,2,1,1,8,2,6,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,428.3346,201201008,15
8,1,5,1.82,76,3,3,3,1,3,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,428.3346,201201008,15
6,1,5,1.7,64,3,2,1,1,2,6,5,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,428.3346,201201008,15
8,1,5,1.74,62,3,5,1,1,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,428.3346,201201008,15
6,1,5,1.69,58,2,2,2,6,3,8,3,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,428.3346,201201008,15
8,1,5,1.64,55,1,2,1,1,2,4,4,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,428.3346,201201008,15
8,1,7,1.68,52,1,2,1,1,2,6,,2,2,2,2,2,2,2,2,,2,2,2,2,2,,297.5445,201201008,15
8,1,7,1.71,62,3,4,2,1,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,297.5445,201201008,15
8,1,7,1.69,59,3,1,1,8,7,5,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,297.5445,201201008,15
8,1,7,1.67,55,2,3,1,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,297.5445,201201008,15
8,1,7,1.75,64,1,1,1,1,8,6,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,297.5445,201201008,15
8,1,7,1.78,63,4,4,3,1,1,8,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,297.5445,201201008,15
8,1,7,1.71,52,1,,,1,2,6,6,1,2,,,2,2,2,2,1,2,2,2,,2,1,297.5445,201201008,15
8,1,7,1.61,54,2,2,1,1,2,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,297.5445,201201008,15
8,1,7,1.67,55,1,1,1,8,8,8,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,2,297.5445,201201008,15
8,2,7,1.56,40,3,4,2,1,2,8,6,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,306.6636,201201008,15
8,1,7,1.62,41,1,3,3,2,3,6,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,297.5445,201201008,15
8,1,7,1.68,51,2,3,1,3,4,2,6,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,297.5445,201201008,15
8,1,7,1.61,50,2,2,1,1,8,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,297.5445,201201008,15
8,1,7,1.67,53,3,3,2,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,297.5445,201201008,15
8,1,7,1.81,61,1,1,1,1,3,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,297.5445,201201008,15
8,1,7,1.74,59,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,297.5445,201201008,15
8,1,7,1.78,68,4,3,4,1,3,8,6,1,1,2,1,2,2,2,2,1,2,2,2,2,2,1,297.5445,201201008,15
8,1,7,1.74,62,1,2,2,3,1,8,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,297.5445,201201008,15
6,2,7,1.64,54,3,3,1,2,4,1,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,306.6636,201201008,15
8,2,4,1.6,44,3,4,3,2,8,8,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,582.7575,201201001,1
6,1,4,1.58,45,2,7,4,3,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,501.4465,201201001,1
5,1,4,1.68,60,4,3,2,1,7,6,3,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,501.4465,201201001,1
7,1,4,1.81,67,5,7,3,2,2,2,3,2,1,1,1,2,2,2,2,2,2,2,2,1,2,2,501.4465,201201001,1
6,2,4,1.57,53,3,7,3,3,3,3,6,2,2,1,1,2,2,2,2,1,2,2,2,1,2,1,582.7575,201201001,1
6,2,4,1.57,54,4,1,2,3,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,582.7575,201201001,1
5,2,4,1.68,48,1,3,3,1,1,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,582.7575,201201001,1
6,2,4,1.5,46,3,3,2,1,5,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,582.7575,201201001,1
5,2,4,1.53,46,1,3,1,1,8,8,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,582.7575,201201001,1
6,2,4,1.62,60,4,6,1,7,2,8,6,2,1,1,2,1,2,2,2,1,2,2,2,1,2,1,582.7575,201201001,1
5,1,4,1.59,45,1,2,2,4,3,8,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,501.4465,201201001,1
5,1,4,1.55,52,3,4,3,2,5,6,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,501.4465,201201001,1
5,1,4,1.69,55,4,4,3,6,2,6,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,501.4465,201201001,1
5,1,4,1.73,78,3,4,3,3,8,8,6,2,2,2,1,2,2,1,2,1,1,2,2,2,1,1,501.4465,201201001,1
5,1,4,1.63,50,3,3,1,1,8,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,501.4465,201201001,1
7,2,4,1.68,53,5,6,4,8,3,8,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,582.7575,201201001,1
5,2,4,1.66,53,4,5,3,2,1,1,6,2,1,1,1,2,2,2,1,1,2,2,2,1,2,1,582.7575,201201001,1
6,1,4,1.61,55,1,4,3,1,8,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,501.4465,201201001,1
6,1,4,1.61,63,3,4,1,4,4,1,1,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,501.4465,201201001,1
7,1,4,1.66,55,4,3,3,3,2,1,2,2,1,2,1,2,1,2,1,2,2,2,2,2,2,2,501.4465,201201001,1
6,1,4,1.66,62,7,7,7,6,4,1,3,2,1,1,1,1,2,2,1,2,2,2,2,1,2,2,501.4465,201201001,1
6,1,4,1.53,48,3,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,501.4465,201201001,1
7,2,4,1.52,42,4,7,4,4,3,8,1,2,1,1,1,1,2,2,2,2,2,2,2,1,2,2,582.7575,201201001,1
7,1,4,1.61,45,1,2,1,3,4,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,501.4465,201201001,1
5,2,4,1.67,55,4,5,3,5,8,8,2,2,1,1,1,1,2,1,2,2,2,2,2,1,1,2,582.7575,201201001,1
7,1,4,1.61,48,7,7,5,2,1,1,3,2,1,1,1,2,2,2,1,2,2,2,2,1,2,2,501.4465,201201001,1
6,2,4,1.62,50,5,6,3,3,6,4,2,2,1,1,1,2,2,1,2,2,2,2,2,1,2,2,582.7575,201201001,1
5,1,4,1.67,55,2,2,2,2,4,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,501.4465,201201001,1
6,2,4,1.56,46,5,2,2,2,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,582.7575,201201001,1
7,2,4,1.62,49,3,7,1,4,3,8,6,2,2,1,2,1,2,2,2,1,2,2,2,1,2,1,582.7575,201201001,1
6,2,4,1.6,50,4,5,3,1,1,8,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,2,582.7575,201201001,1
6,2,4,1.53,59,4,6,4,1,6,1,1,2,1,1,1,2,2,1,1,2,1,2,2,1,2,2,582.7575,201201001,1
4,2,4,1.51,40,2,4,2,7,6,6,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,582.7575,201201001,1
4,1,4,1.48,40,4,3,1,1,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,501.4465,201201001,1
8,1,4,1.72,62,4,6,4,5,8,5,6,2,1,1,1,1,2,1,2,1,2,2,2,1,1,1,501.4465,201201001,1
7,1,4,1.61,55,2,4,4,2,4,8,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,501.4465,201201001,1
8,1,4,1.67,63,2,2,3,3,5,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,501.4465,201201001,1
6,1,4,1.63,55,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,501.4465,201201001,1
5,1,4,1.72,50,5,4,3,4,4,4,3,2,1,2,1,1,2,2,2,2,2,2,2,1,2,2,501.4465,201201001,1
7,1,4,1.57,55,3,2,1,1,3,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,501.4465,201201001,1
7,1,4,1.9,78,3,3,3,4,4,5,3,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,501.4465,201201001,1
